max 7
102 76 3
102 77 3
102 78 3
102 79 2
102 80 1
102 81 1
102 82 1
102 83 3
102 84 2
102 85 3
102 86 5
102 87 4
102 88 2
102 89 2
102 90 2
102 91 1
102 92 3
102 93 2
102 94 3
102 95 2
102 96 2
102 97 2
102 98 2
102 99 1
102 100 1
102 101 2
102 102 3
102 103 2
102 104 1
102 105 1
102 106 3
102 107 2
102 108 2
102 109 1
102 110 1
102 111 0
102 112 1
102 113 0
102 114 1
102 115 0
102 116 0
102 117 1
102 118 0
102 119 1
102 120 1
102 121 1
102 122 0
102 123 1
102 124 0
102 125 1
102 126 1
102 127 1
102 128 1
102 129 0
102 130 0
102 131 2
102 132 3
102 133 1
102 134 0
102 135 0
102 136 1
102 137 2
102 138 1
102 139 1
102 140 0
102 141 3
102 142 2
102 143 2
102 144 0
102 145 1
102 146 1
102 147 2
102 148 1
102 149 0
102 150 0
102 151 0
102 152 2
102 153 2
102 154 1
102 155 0
102 156 0
102 157 2
102 158 0
102 159 0
102 160 1
102 161 1
102 162 1
102 163 0
102 164 1
102 165 1
102 166 1
102 167 1
102 168 2
102 169 1
102 170 1
102 171 3
102 172 0
102 173 1
102 174 0
102 175 0
102 176 0
102 177 0
102 178 0
102 179 0
102 180 1
102 181 0
102 182 0
102 183 0
102 184 0
102 185 1
102 186 0
102 187 0
102 188 1
102 189 1
102 190 1
102 191 1
102 192 1
102 193 1
102 194 0
102 195 0
102 196 0
102 197 0
102 198 0
102 199 0
103 0 0
103 1 0
103 2 0
103 3 0
103 4 0
103 5 0
103 6 0
103 7 0
103 8 0
103 9 0
103 10 0
103 11 1
103 12 0
103 13 0
103 14 0
103 15 0
103 16 0
103 17 0
103 18 0
103 19 0
103 20 0
103 21 0
103 22 0
103 23 0
103 24 0
103 25 0
103 26 0
103 27 0
103 28 1
103 29 0
103 30 0
103 31 0
103 32 0
103 33 0
103 34 0
103 35 0
103 36 0
103 37 0
103 38 0
103 39 0
103 40 0
103 41 0
103 42 1
103 43 0
103 44 0
103 45 0
103 46 0
103 47 0
103 48 0
103 49 1
103 50 2
103 51 1
103 52 0
103 53 1
103 54 0
103 55 0
103 56 0
103 57 0
103 58 2
103 59 0
103 60 0
103 61 0
103 62 0
103 63 1
103 64 0
103 65 0
103 66 0
103 67 1
103 68 0
103 69 0
103 70 1
103 71 2
103 72 0
103 73 0
103 74 0
103 75 0
103 76 2
103 77 1
103 78 1
103 79 1
103 80 0
103 81 0
103 82 0
103 83 2
103 84 0
103 85 1
103 86 3
103 87 3
103 88 1
103 89 1
103 90 1
103 91 1
103 92 2
103 93 2
103 94 2
103 95 2
103 96 2
103 97 1
103 98 1
103 99 1
103 100 1
103 101 2
103 102 1
103 103 0
103 104 0
103 105 0
103 106 1
103 107 0
103 108 1
103 109 1
103 110 1
103 111 1
103 112 2
103 113 0
103 114 1
103 115 0
103 116 0
103 117 1
103 118 0
103 119 1
103 120 0
103 121 0
103 122 0
103 123 1
103 124 0
103 125 1
103 126 1
103 127 1
103 128 1
103 129 0
103 130 0
103 131 1
103 132 2
103 133 1
103 134 1
103 135 0
103 136 0
103 137 1
103 138 1
103 139 2
103 140 2
103 141 1
103 142 0
103 143 2
103 144 3
103 145 3
103 146 2
103 147 3
103 148 2
103 149 1
103 150 1
103 151 1
103 152 2
103 153 2
103 154 1
103 155 1
103 156 0
103 157 2
103 158 0
103 159 0
103 160 1
103 161 0
103 162 0
103 163 0
103 164 1
103 165 0
103 166 1
103 167 1
103 168 1
103 169 0
103 170 0
103 171 2
103 172 0
103 173 1
103 174 0
103 175 0
103 176 0
103 177 0
103 178 0
103 179 0
103 180 1
103 181 0
103 182 0
103 183 0
103 184 0
103 185 1
103 186 0
103 187 0
103 188 1
103 189 0
103 190 1
103 191 1
103 192 0
103 193 1
103 194 0
103 195 0
103 196 0
103 197 0
103 198 0
103 199 0
104 0 0
104 1 0
104 2 0
104 3 0
104 4 0
104 5 0
104 6 0
104 7 0
104 8 0
104 9 0
104 10 0
104 11 1
104 12 0
104 13 0
104 14 0
104 15 0
104 16 0
104 17 0
104 18 0
104 19 0
104 20 0
104 21 0
104 22 0
104 23 0
104 24 0
104 25 0
104 26 1
104 27 1
104 28 1
104 29 0
104 30 0
104 31 0
104 32 0
104 33 0
104 34 0
104 35 0
104 36 0
104 37 0
104 38 0
104 39 0
104 40 0
104 41 0
104 42 1
104 43 0
104 44 0
104 45 0
104 46 0
104 47 0
104 48 1
104 49 1
104 50 1
104 51 0
104 52 0
104 53 1
104 54 0
104 55 0
104 56 1
104 57 1
104 58 2
104 59 0
104 60 0
104 61 0
104 62 0
104 63 1
104 64 0
104 65 0
104 66 0
104 67 1
104 68 0
104 69 0
104 70 1
104 71 2
104 72 0
104 73 0
104 74 0
104 75 0
104 76 2
104 77 1
104 78 1
104 79 1
104 80 0
104 81 0
104 82 0
104 83 2
104 84 0
104 85 1
104 86 2
104 87 3
104 88 1
104 89 1
104 90 1
104 91 1
104 92 2
104 93 5
104 94 3
104 95 3
104 96 2
104 97 1
104 98 1
104 99 1
104 100 0
104 101 1
104 102 0
104 103 0
104 104 0
104 105 0
104 106 2
104 107 0
104 108 0
104 109 1
104 110 0
104 111 0
104 112 2
104 113 1
104 114 2
104 115 2
104 116 2
104 117 2
104 118 1
104 119 2
104 120 0
104 121 0
104 122 0
104 123 1
104 124 0
104 125 1
104 126 1
104 127 1
104 128 1
104 129 1
104 130 1
104 131 1
104 132 2
104 133 0
104 134 1
104 135 0
104 136 0
104 137 1
104 138 0
104 139 0
104 140 2
104 141 3
104 142 0
104 143 0
104 144 2
104 145 2
104 146 1
104 147 1
104 148 1
104 149 0
104 150 0
104 151 0
104 152 1
104 153 2
104 154 0
104 155 1
104 156 1
104 157 2
104 158 0
104 159 0
104 160 1
104 161 0
104 162 0
104 163 0
104 164 1
104 165 0
104 166 1
104 167 0
104 168 0
104 169 0
104 170 0
104 171 2
104 172 1
104 173 2
104 174 0
104 175 0
104 176 0
104 177 0
104 178 0
104 179 0
104 180 1
104 181 0
104 182 0
104 183 0
104 184 0
104 185 1
104 186 0
104 187 0
104 188 1
104 189 0
104 190 1
104 191 0
104 192 0
104 193 1
104 194 0
104 195 0
104 196 0
104 197 0
104 198 0
104 199 0
105 0 0
105 1 0
105 2 0
105 3 0
105 4 0
105 5 0
105 6 0
105 7 0
105 8 0
105 9 0
105 10 0
105 11 1
105 12 0
105 13 0
105 14 0
105 15 0
105 16 0
105 17 0
105 18 0
105 19 0
105 20 0
105 21 0
105 22 0
105 23 0
105 24 0
105 25 0
105 26 1
105 27 0
105 28 0
105 29 0
105 30 0
105 31 0
105 32 0
105 33 0
105 34 0
105 35 0
105 36 0
105 37 0
105 38 0
105 39 0
105 40 0
105 41 0
105 42 1
105 43 1
105 44 1
105 45 0
105 46 0
105 47 0
105 48 1
105 49 0
105 50 1
105 51 0
105 52 0
105 53 1
105 54 0
105 55 0
105 56 1
105 57 0
105 58 1
105 59 0
105 60 0
105 61 0
105 62 0
105 63 1
105 64 0
105 65 0
105 66 0
105 67 1
105 68 0
105 69 0
105 70 1
105 71 2
105 72 0
105 73 0
105 74 0
105 75 0
105 76 2
105 77 1
105 78 1
105 79 1
105 80 0
105 81 0
105 82 0
105 83 2
105 84 0
105 85 1
105 86 2
105 87 3
105 88 1
105 89 1
105 90 1
105 91 2
105 92 2
105 93 4
105 94 2
105 95 3
105 96 1
105 97 0
105 98 0
105 99 1
105 100 0
105 101 1
105 102 0
105 103 0
105 104 0
105 105 1
105 106 2
105 107 0
105 108 0
105 109 1
105 110 0
105 111 0
105 112 1
105 113 0
105 114 0
105 115 0
105 116 1
105 117 2
105 118 1
105 119 2
105 120 0
105 121 0
105 122 0
105 123 2
105 124 1
105 125 1
105 126 1
105 127 1
105 128 1
105 129 1
105 130 0
105 131 0
105 132 2
105 133 1
105 134 2
105 135 1
105 136 1
105 137 2
105 138 0
105 139 0
105 140 0
105 141 3
105 142 0
105 143 0
105 144 2
105 145 1
105 146 1
105 147 1
105 148 1
105 149 0
105 150 0
105 151 0
105 152 1
105 153 3
105 154 2
105 155 2
105 156 3
105 157 4
105 158 2
105 159 3
105 160 2
105 161 0
105 162 1
105 163 1
105 164 1
105 165 0
105 166 1
105 167 0
105 168 0
105 169 0
105 170 0
105 171 1
105 172 0
105 173 3
105 174 2
105 175 1
105 176 1
105 177 1
105 178 1
105 179 1
105 180 1
105 181 0
105 182 0
105 183 0
105 184 0
105 185 1
105 186 0
105 187 1
105 188 1
105 189 0
105 190 1
105 191 0
105 192 0
105 193 1
105 194 0
105 195 0
105 196 0
105 197 0
105 198 0
105 199 0
106 0 0
106 1 0
106 2 0
106 3 0
106 4 0
106 5 0
106 6 0
106 7 0
106 8 0
106 9 0
106 10 0
106 11 1
106 12 0
106 13 0
106 14 0
106 15 0
106 16 0
106 17 0
106 18 0
106 19 0
106 20 0
106 21 0
106 22 0
106 23 0
106 24 0
106 25 0
106 26 1
106 27 0
106 28 0
106 29 0
106 30 0
106 31 0
106 32 0
106 33 0
106 34 0
106 35 0
106 36 0
106 37 0
106 38 0
106 39 0
106 40 0
106 41 0
106 42 0
106 43 0
106 44 1
106 45 1
106 46 1
106 47 0
106 48 1
106 49 0
106 50 1
106 51 1
106 52 1
106 53 1
106 54 0
106 55 0
106 56 1
106 57 0
106 58 1
106 59 0
106 60 0
106 61 0
106 62 0
106 63 1
106 64 0
106 65 0
106 66 0
106 67 1
106 68 1
106 69 1
106 70 2
106 71 3
106 72 1
106 73 1
106 74 1
106 75 1
106 76 3
106 77 2
106 78 2
106 79 3
106 80 1
106 81 1
106 82 1
106 83 3
106 84 1
106 85 2
106 86 3
106 87 3
106 88 2
106 89 3
106 90 2
106 91 2
106 92 1
106 93 2
106 94 3
106 95 5
106 96 3
106 97 2
106 98 2
106 99 3
106 100 2
106 101 2
106 102 1
106 103 1
106 104 2
106 105 2
106 106 2
106 107 1
106 108 1
106 109 2
106 110 2
106 111 2
106 112 2
106 113 1
106 114 1
106 115 2
106 116 2
106 117 2
106 118 2
106 119 4
106 120 1
106 121 1
106 122 1
106 123 3
106 124 1
106 125 1
106 126 2
106 127 2
106 128 2
106 129 2
106 130 1
106 131 1
106 132 2
106 133 1
106 134 2
106 135 2
106 136 1
106 137 2
106 138 1
106 139 1
106 140 1
106 141 2
106 142 0
106 143 0
106 144 2
106 145 2
106 146 2
106 147 1
106 148 1
106 149 0
106 150 0
106 151 0
106 152 0
106 153 1
106 154 1
106 155 1
106 156 1
106 157 3
106 158 1
106 159 2
106 160 1
106 161 0
106 162 1
106 163 0
106 164 0
106 165 0
106 166 1
106 167 0
106 168 0
106 169 0
106 170 0
106 171 1
106 172 0
106 173 2
106 174 1
106 175 0
106 176 0
106 177 0
106 178 0
106 179 0
106 180 0
106 181 0
106 182 0
106 183 0
106 184 0
106 185 2
106 186 1
106 187 1
106 188 0
106 189 1
106 190 1
106 191 0
106 192 0
106 193 1
106 194 0
106 195 0
106 196 0
106 197 0
106 198 0
106 199 0
107 0 0
107 1 0
107 2 0
107 3 0
107 4 0
107 5 0
107 6 0
107 7 0
107 8 0
107 9 0
107 10 0
107 11 1
107 12 0
107 13 0
107 14 0
107 15 0
107 16 0
107 17 0
107 18 0
107 19 0
107 20 0
107 21 0
107 22 0
107 23 0
107 24 0
107 25 0
107 26 1
107 27 0
107 28 0
107 29 0
107 30 0
107 31 0
107 32 0
107 33 0
107 34 0
107 35 0
107 36 0
107 37 0
107 38 0
107 39 0
107 40 0
107 41 0
107 42 0
107 43 0
107 44 0
107 45 0
107 46 2
107 47 2
107 48 1
107 49 1
107 50 2
107 51 2
107 52 1
107 53 1
107 54 1
107 55 1
107 56 1
107 57 0
107 58 1
107 59 0
107 60 0
107 61 0
107 62 0
107 63 1
107 64 0
107 65 0
107 66 0
107 67 1
107 68 1
107 69 1
107 70 2
107 71 3
107 72 2
107 73 2
107 74 2
107 75 0
107 76 2
107 77 1
107 78 0
107 79 2
107 80 1
107 81 2
107 82 2
107 83 3
107 84 1
107 85 2
107 86 3
107 87 1
107 88 0
107 89 3
107 90 1
107 91 1
107 92 1
107 93 1
107 94 2
107 95 4
107 96 1
107 97 1
107 98 2
107 99 1
107 100 1
107 101 1
107 102 0
107 103 0
107 104 1
107 105 0
107 106 1
107 107 0
107 108 0
107 109 0
107 110 0
107 111 1
107 112 3
107 113 2
107 114 1
107 115 2
107 116 1
107 117 1
107 118 1
107 119 3
107 120 1
107 121 1
107 122 0
107 123 2
107 124 0
107 125 0
107 126 1
107 127 1
107 128 1
107 129 1
107 130 0
107 131 0
107 132 1
107 133 0
107 134 0
107 135 1
107 136 2
107 137 3
107 138 2
107 139 1
107 140 0
107 141 1
107 142 2
107 143 2
107 144 1
107 145 1
107 146 2
107 147 3
107 148 3
107 149 1
107 150 1
107 151 1
107 152 1
107 153 2
107 154 2
107 155 0
107 156 0
107 157 2
107 158 0
107 159 1
107 160 1
107 161 0
107 162 1
107 163 0
107 164 0
107 165 0
107 166 1
107 167 0
107 168 0
107 169 0
107 170 0
107 171 1
107 172 0
107 173 2
107 174 1
107 175 0
107 176 0
107 177 0
107 178 0
107 179 0
107 180 0
107 181 0
107 182 0
107 183 1
107 184 1
107 185 2
107 186 0
107 187 1
107 188 1
107 189 1
107 190 0
107 191 0
107 192 0
107 193 1
107 194 0
107 195 0
107 196 0
107 197 0
107 198 0
107 199 0
108 0 0
108 1 0
108 2 0
108 3 1
108 4 1
108 5 1
108 6 1
108 7 1
108 8 1
108 9 1
108 10 1
108 11 2
108 12 1
108 13 1
108 14 1
108 15 1
108 16 1
108 17 1
108 18 1
108 19 1
108 20 1
108 21 1
108 22 1
108 23 1
108 24 1
108 25 1
108 26 2
108 27 1
108 28 1
108 29 1
108 30 1
108 31 1
108 32 1
108 33 1
108 34 1
108 35 1
108 36 1
108 37 1
108 38 1
108 39 1
108 40 1
108 41 1
108 42 1
108 43 1
108 44 2
108 45 2
108 46 2
108 47 2
108 48 1
108 49 2
108 50 2
108 51 2
108 52 1
108 53 1
108 54 1
108 55 1
108 56 1
108 57 1
108 58 2
108 59 1
108 60 1
108 61 1
108 62 1
108 63 2
108 64 1
108 65 1
108 66 1
108 67 1
108 68 1
108 69 1
108 70 2
108 71 2
108 72 1
108 73 1
108 74 3
108 75 1
108 76 3
108 77 2
108 78 1
108 79 2
108 80 1
108 81 2
108 82 1
108 83 2
108 84 2
108 85 4
108 86 3
108 87 1
108 88 1
108 89 4
108 90 1
108 91 1
108 92 1
108 93 2
108 94 3
108 95 5
108 96 2
108 97 1
108 98 3
108 99 1
108 100 0
108 101 1
108 102 0
108 103 0
108 104 1
108 105 0
108 106 1
108 107 0
108 108 0
108 109 0
108 110 0
108 111 0
108 112 2
108 113 2
108 114 2
108 115 2
108 116 1
108 117 1
108 118 1
108 119 2
108 120 0
108 121 1
108 122 0
108 123 2
108 124 0
108 125 0
108 126 1
108 127 1
108 128 1
108 129 1
108 130 0
108 131 0
108 132 1
108 133 0
108 134 0
108 135 0
108 136 0
108 137 2
108 138 3
108 139 2
108 140 0
108 141 0
108 142 1
108 143 2
108 144 2
108 145 1
108 146 0
108 147 1
108 148 3
108 149 1
108 150 0
108 151 0
108 152 0
108 153 1
108 154 2
108 155 0
108 156 0
108 157 2
108 158 0
108 159 2
108 160 3
108 161 3
108 162 3
108 163 1
108 164 1
108 165 1
108 166 1
108 167 0
108 168 0
108 169 0
108 170 0
108 171 2
108 172 1
108 173 2
108 174 1
108 175 1
108 176 1
108 177 0
108 178 0
108 179 0
108 180 0
108 181 0
108 182 0
108 183 1
108 184 0
108 185 2
108 186 1
108 187 1
108 188 0
108 189 0
108 190 0
108 191 0
108 192 0
108 193 1
108 194 0
108 195 0
108 196 0
108 197 0
108 198 0
108 199 0
109 0 0
109 1 0
109 2 0
109 3 0
109 4 0
109 5 0
109 6 0
109 7 0
109 8 0
109 9 0
109 10 0
109 11 1
109 12 0
109 13 0
109 14 0
109 15 0
109 16 0
109 17 0
109 18 0
109 19 0
109 20 0
109 21 0
109 22 0
109 23 0
109 24 1
109 25 1
109 26 1
109 27 0
109 28 0
109 29 0
109 30 0
109 31 0
109 32 0
109 33 0
109 34 0
109 35 0
109 36 0
109 37 0
109 38 0
109 39 0
109 40 0
109 41 0
109 42 0
109 43 1
109 44 1
109 45 0
109 46 0
109 47 1
109 48 0
109 49 1
109 50 1
109 51 1
109 52 0
109 53 0
109 54 0
109 55 0
109 56 0
109 57 0
109 58 1
109 59 0
109 60 0
109 61 0
109 62 0
109 63 1
109 64 0
109 65 0
109 66 0
109 67 0
109 68 0
109 69 0
109 70 1
109 71 1
109 72 0
109 73 0
109 74 2
109 75 0
109 76 2
109 77 1
109 78 0
109 79 1
109 80 1
109 81 2
109 82 0
109 83 1
109 84 0
109 85 3
109 86 2
109 87 0
109 88 1
109 89 3
109 90 0
109 91 0
109 92 0
109 93 1
109 94 0
109 95 2
109 96 1
109 97 0
109 98 2
109 99 1
109 100 0
109 101 1
109 102 0
109 103 1
109 104 1
109 105 0
109 106 1
109 107 0
109 108 0
109 109 0
109 110 0
109 111 0
109 112 1
109 113 0
109 114 1
109 115 1
109 116 0
109 117 0
109 118 0
109 119 2
109 120 1
109 121 2
109 122 0
109 123 3
109 124 1
109 125 1
109 126 2
109 127 2
109 128 2
109 129 1
109 130 0
109 131 0
109 132 2
109 133 1
109 134 1
109 135 1
109 136 1
109 137 2
109 138 3
109 139 3
109 140 1
109 141 0
109 142 1
109 143 1
109 144 1
109 145 0
109 146 0
109 147 0
109 148 2
109 149 1
109 150 0
109 151 0
109 152 0
109 153 1
109 154 2
109 155 0
109 156 0
109 157 2
109 158 0
109 159 1
109 160 0
109 161 1
109 162 2
109 163 0
109 164 0
109 165 0
109 166 0
109 167 0
109 168 0
109 169 0
109 170 0
109 171 2
109 172 0
109 173 1
109 174 0
109 175 0
109 176 1
109 177 1
109 178 1
109 179 0
109 180 0
109 181 0
109 182 0
109 183 1
109 184 0
109 185 2
109 186 0
109 187 0
109 188 0
109 189 0
109 190 0
109 191 0
109 192 0
109 193 1
109 194 0
109 195 0
109 196 0
109 197 0
109 198 0
109 199 0
110 0 0
110 1 0
110 2 0
110 3 0
110 4 0
110 5 0
110 6 0
110 7 0
110 8 0
110 9 0
110 10 0
110 11 1
110 12 0
110 13 0
110 14 0
110 15 0
110 16 0
110 17 0
110 18 0
110 19 0
110 20 0
110 21 0
110 22 0
110 23 0
110 24 1
110 25 0
110 26 0
110 27 0
110 28 0
110 29 0
110 30 0
110 31 0
110 32 0
110 33 0
110 34 0
110 35 0
110 36 0
110 37 0
110 38 0
110 39 0
110 40 0
110 41 0
110 42 0
110 43 1
110 44 0
110 45 0
110 46 0
110 47 1
110 48 2
110 49 3
110 50 2
110 51 1
110 52 0
110 53 0
110 54 0
110 55 0
110 56 0
110 57 0
110 58 1
110 59 0
110 60 0
110 61 0
110 62 0
110 63 1
110 64 0
110 65 0
110 66 0
110 67 0
110 68 0
110 69 0
110 70 1
110 71 1
110 72 0
110 73 0
110 74 3
110 75 2
110 76 4
110 77 2
110 78 1
110 79 1
110 80 1
110 81 2
110 82 1
110 83 2
110 84 0
110 85 3
110 86 3
110 87 2
110 88 2
110 89 2
110 90 0
110 91 0
110 92 1
110 93 2
110 94 1
110 95 3
110 96 2
110 97 1
110 98 2
110 99 2
110 100 0
110 101 2
110 102 1
110 103 1
110 104 0
110 105 0
110 106 1
110 107 0
110 108 0
110 109 0
110 110 1
110 111 1
110 112 1
110 113 0
110 114 1
110 115 1
110 116 1
110 117 1
110 118 1
110 119 2
110 120 1
110 121 3
110 122 2
110 123 3
110 124 0
110 125 0
110 126 1
110 127 1
110 128 1
110 129 0
110 130 0
110 131 0
110 132 2
110 133 0
110 134 0
110 135 0
110 136 0
110 137 1
110 138 1
110 139 1
110 140 1
110 141 1
110 142 1
110 143 1
110 144 1
110 145 0
110 146 0
110 147 0
110 148 1
110 149 1
110 150 0
110 151 0
110 152 0
110 153 1
110 154 2
110 155 1
110 156 2
110 157 3
110 158 1
110 159 2
110 160 1
110 161 2
110 162 2
110 163 0
110 164 0
110 165 0
110 166 0
110 167 0
110 168 0
110 169 0
110 170 0
110 171 2
110 172 0
110 173 1
110 174 0
110 175 0
110 176 0
110 177 0
110 178 1
110 179 1
110 180 0
110 181 0
110 182 1
110 183 1
110 184 0
110 185 2
110 186 0
110 187 0
110 188 0
110 189 0
110 190 0
110 191 0
110 192 0
110 193 1
110 194 0
110 195 0
110 196 0
110 197 0
110 198 0
110 199 0
111 0 0
111 1 0
111 2 0
111 3 0
111 4 0
111 5 0
111 6 0
111 7 0
111 8 0
111 9 0
111 10 0
111 11 1
111 12 0
111 13 0
111 14 0
111 15 0
111 16 0
111 17 0
111 18 0
111 19 0
111 20 0
111 21 0
111 22 0
111 23 0
111 24 1
111 25 0
111 26 0
111 27 0
111 28 0
111 29 0
111 30 0
111 31 0
111 32 0
111 33 0
111 34 0
111 35 0
111 36 0
111 37 0
111 38 0
111 39 0
111 40 0
111 41 0
111 42 0
111 43 1
111 44 0
111 45 0
111 46 0
111 47 0
111 48 1
111 49 2
111 50 2
111 51 0
111 52 0
111 53 0
111 54 0
111 55 0
111 56 0
111 57 0
111 58 1
111 59 0
111 60 0
111 61 0
111 62 0
111 63 1
111 64 0
111 65 0
111 66 0
111 67 0
111 68 0
111 69 0
111 70 1
111 71 1
111 72 0
111 73 0
111 74 2
111 75 1
111 76 5
111 77 1
111 78 0
111 79 0
111 80 0
111 81 0
111 82 0
111 83 2
111 84 1
111 85 3
111 86 4
111 87 2
111 88 0
111 89 1
111 90 1
111 91 1
111 92 1
111 93 1
111 94 0
111 95 2
111 96 2
111 97 1
111 98 1
111 99 4
111 100 3
111 101 2
111 102 0
111 103 0
111 104 0
111 105 0
111 106 1
111 107 0
111 108 1
111 109 1
111 110 2
111 111 1
111 112 1
111 113 1
111 114 2
111 115 2
111 116 1
111 117 0
111 118 0
111 119 1
111 120 1
111 121 2
111 122 1
111 123 2
111 124 0
111 125 0
111 126 1
111 127 1
111 128 1
111 129 0
111 130 0
111 131 0
111 132 2
111 133 0
111 134 0
111 135 0
111 136 0
111 137 1
111 138 1
111 139 2
111 140 1
111 141 2
111 142 1
111 143 1
111 144 1
111 145 1
111 146 1
111 147 0
111 148 1
111 149 1
111 150 1
111 151 0
111 152 1
111 153 2
111 154 1
111 155 0
111 156 2
111 157 3
111 158 1
111 159 1
111 160 0
111 161 1
111 162 1
111 163 0
111 164 0
111 165 0
111 166 0
111 167 0
111 168 0
111 169 0
111 170 0
111 171 2
111 172 0
111 173 1
111 174 0
111 175 0
111 176 0
111 177 0
111 178 0
111 179 1
111 180 1
111 181 1
111 182 1
111 183 0
111 184 1
111 185 2
111 186 0
111 187 0
111 188 0
111 189 0
111 190 0
111 191 0
111 192 0
111 193 1
111 194 0
111 195 0
111 196 0
111 197 0
111 198 0
111 199 0
112 0 0
112 1 0
112 2 0
112 3 0
112 4 0
112 5 0
112 6 0
112 7 0
112 8 0
112 9 0
112 10 0
112 11 1
112 12 0
112 13 0
112 14 0
112 15 0
112 16 0
112 17 1
112 18 1
112 19 1
112 20 1
112 21 1
112 22 1
112 23 1
112 24 1
112 25 0
112 26 0
112 27 0
112 28 0
112 29 0
112 30 0
112 31 0
112 32 0
112 33 0
112 34 0
112 35 0
112 36 0
112 37 0
112 38 0
112 39 0
112 40 0
112 41 1
112 42 1
112 43 1
112 44 0
112 45 0
112 46 0
112 47 1
112 48 2
112 49 1
112 50 2
112 51 0
112 52 0
112 53 0
112 54 0
112 55 0
112 56 0
112 57 0
112 58 1
112 59 0
112 60 0
112 61 0
112 62 0
112 63 1
112 64 0
112 65 0
112 66 0
112 67 0
112 68 0
112 69 0
112 70 1
112 71 1
112 72 0
112 73 0
112 74 1
112 75 0
112 76 5
112 77 0
112 78 1
112 79 1
112 80 1
112 81 1
112 82 1
112 83 2
112 84 2
112 85 2
112 86 3
112 87 2
112 88 1
112 89 0
112 90 0
112 91 1
112 92 1
112 93 1
112 94 0
112 95 1
112 96 1
112 97 0
112 98 0
112 99 2
112 100 3
112 101 3
112 102 2
112 103 2
112 104 2
112 105 2
112 106 3
112 107 1
112 108 2
112 109 0
112 110 1
112 111 0
112 112 0
112 113 0
112 114 0
112 115 1
112 116 2
112 117 0
112 118 0
112 119 0
112 120 0
112 121 2
112 122 2
112 123 3
112 124 0
112 125 0
112 126 1
112 127 1
112 128 1
112 129 0
112 130 0
112 131 0
112 132 2
112 133 0
112 134 0
112 135 1
112 136 1
112 137 2
112 138 1
112 139 2
112 140 3
112 141 4
112 142 3
112 143 1
112 144 0
112 145 0
112 146 1
112 147 1
112 148 1
112 149 0
112 150 1
112 151 1
112 152 1
112 153 1
112 154 0
112 155 0
112 156 2
112 157 3
112 158 0
112 159 0
112 160 0
112 161 1
112 162 1
112 163 0
112 164 0
112 165 0
112 166 0
112 167 0
112 168 0
112 169 0
112 170 0
112 171 2
112 172 0
112 173 1
112 174 0
112 175 0
112 176 0
112 177 0
112 178 0
112 179 1
112 180 1
112 181 0
112 182 1
112 183 1
112 184 1
112 185 1
112 186 0
112 187 0
112 188 0
112 189 0
112 190 0
112 191 0
112 192 0
112 193 1
112 194 0
112 195 0
112 196 0
112 197 0
112 198 0
112 199 0
113 0 0
113 1 0
113 2 0
113 3 0
113 4 0
113 5 0
113 6 0
113 7 0
113 8 0
113 9 0
113 10 0
113 11 1
113 12 0
113 13 0
113 14 0
113 15 0
113 16 0
113 17 1
113 18 0
113 19 0
113 20 0
113 21 0
113 22 0
113 23 0
113 24 0
113 25 0
113 26 0
113 27 0
113 28 0
113 29 0
113 30 0
113 31 0
113 32 0
113 33 0
113 34 0
113 35 0
113 36 0
113 37 0
113 38 0
113 39 0
113 40 1
113 41 1
113 42 0
113 43 0
113 44 0
113 45 0
113 46 0
113 47 1
113 48 1
113 49 0
113 50 2
113 51 0
113 52 0
113 53 0
113 54 0
113 55 0
113 56 0
113 57 0
113 58 1
113 59 0
113 60 0
113 61 0
113 62 0
113 63 1
113 64 0
113 65 0
113 66 0
113 67 0
113 68 0
113 69 0
113 70 1
113 71 1
113 72 0
113 73 0
113 74 1
113 75 0
113 76 5
113 77 0
113 78 1
113 79 0
113 80 0
113 81 0
113 82 0
113 83 1
113 84 1
113 85 2
113 86 3
113 87 1
113 88 1
113 89 0
113 90 0
113 91 2
113 92 2
113 93 1
113 94 0
113 95 1
113 96 1
113 97 1
113 98 1
113 99 2
113 100 1
113 101 2
113 102 1
113 103 1
113 104 0
113 105 0
113 106 2
113 107 0
113 108 2
113 109 0
113 110 1
113 111 0
113 112 0
113 113 0
113 114 1
113 115 1
113 116 2
113 117 0
113 118 0
113 119 0
113 120 1
113 121 2
113 122 2
113 123 4
113 124 1
113 125 0
113 126 1
113 127 1
113 128 1
113 129 0
113 130 0
113 131 0
113 132 2
113 133 0
113 134 0
113 135 1
113 136 0
113 137 1
113 138 0
113 139 0
113 140 2
113 141 1
113 142 2
113 143 1
113 144 0
113 145 0
113 146 0
113 147 1
113 148 1
113 149 0
113 150 0
113 151 1
113 152 1
113 153 1
113 154 0
113 155 0
113 156 2
113 157 3
113 158 0
113 159 0
113 160 0
113 161 1
113 162 2
113 163 2
113 164 2
113 165 2
113 166 2
113 167 1
113 168 0
113 169 1
113 170 1
113 171 2
113 172 0
113 173 1
113 174 0
113 175 0
113 176 0
113 177 0
113 178 0
113 179 1
113 180 4
113 181 2
113 182 1
113 183 0
113 184 0
113 185 1
113 186 0
113 187 0
113 188 0
113 189 0
113 190 0
113 191 0
113 192 0
113 193 1
113 194 0
113 195 0
113 196 0
113 197 0
113 198 0
113 199 0
114 0 0
114 1 0
114 2 0
114 3 0
114 4 0
114 5 0
114 6 0
114 7 0
